Country_Year,Country,GeogLoc,IncomeLevel,Year,Domestic_Credit,Corruption_Estimate,Government_Effectiveness,High_Tech_Export_Percentage,MarketCap,Non.performing.Loans,PatentNonResidents,PatentResidents,R.D_Percentage,Trade_Percentage,GDP.per.capita,GDP.constant,Z_Score,AI.Patent.Applications,AI.Publications,AI.Investment,Total_Patents,Patents_per_GDP,AI_Investment_per_GDP,log_Patents_per_GDP,log_RD_Percentage,log_High_Tech_Export,log_GDP_per_Capita,log_Trade_Percentage,log_Credit_Private_Sector,log_AI_Investment_per_GDP,log_AI_Publications,log_Non.performing.Loans,income,regiao,pop_mi,zero_inv,defl15,manuf_pib,ind_pib,manuf_exp,pesq_pm,rd_pct_wdi,artigos_se_nsf,manuf_pib_na,pesq_pm_na,inv_const,inv_usd,rd_usd,pubs,pat,inv_pc,rd_pct,pubs_pm,pat_pm,gov,ln_gdppc,tend,iso3,voice,oa_total,oa_ai,stem_share,social_share,ai_share_oa,ai_share_pre
Brazil-2020,Brazil,Latin_America_and_the_caribbean,Upper-middle_income_economy,2020,68.69615459,-0.429083496,-0.465709209,11.35009427,66.95816531,1.867547667,19058,5280,1.145259976,32.30207855,8435.011433,1760060000000,15.71668,0.70928496,3199,811408343,24338,1.38e-8,4.61013e-4,1.38e-8,0.763260746,2.513663696,9.040264897,3.505619814,4.244145145,4.60906e-4,8.070906089,1.053457193,Média-alta,Latin America and the caribbean,208.66124651760148,FALSE,1.0828387224959974,10.692931568332,19.5061183894885,25.0396470697203,NA,1.21907,66901.34,FALSE,TRUE,749334435.63014,749834435.63014,20157262733.585598,3199,148.0002838897871,3.59354910480173,1.145259976,15.331069153419202,0.70928496,-1.352090222472279,9.04014635040298,7,BRA,59.768042,218893,2978,0.3785319768105878,0.3986925118665284,0.013604820620120332,0.015013945030777359
Bulgaria-2018,Bulgaria,Europe_and_Central_Asia,High-income_economy,2018,50.35892427,-0.188220024,0.111848846,10.37289026,23.61235968,7.801561773,18,180,0.753790021,128.8655653,7851.725989,55158665587,8.719459,0.5694156,227,130571280,198,3.59e-9,0.002367194,3.59e-9,0.561779172,2.431232476,8.96861601,4.866499802,3.938838714,0.002364397,5.429345629,2.17492918,Alta,Europe and Central Asia,7.025037000052652,FALSE,1.0511222050355473,NA,22.2389608057501,57.4168807690336,2343.48736,0.75505,3244.55,TRUE,FALSE,124220836.90600398,124720836.90600398,415780516.9115671,227,4.000165658407181,17.753762279838412,0.753790021,32.31299707009353,0.5694156,-0.846953529031127,8.968488657818513,5,BGR,58.1278785,6827,212,0.5554416288267174,0.17943459792002345,0.031053171231873445,0.03259787222891882
Bulgaria-2019,Bulgaria,Europe_and_Central_Asia,High-income_economy,2019,49.68226532,-0.181220517,0.173703477,10.85231018,23.31292081,6.621299437,7,186,0.832360029,125.0299631,8206.781294,57248544889,8.123374,0.43007874,309,2119788,193,3.37e-9,3.7e-5,3.37e-9,0.605604769,2.4725228,9.012837922,4.836519681,3.925576053,3.7e-5,5.736572297,2.030946885,Alta,Europe and Central Asia,6.975761000339386,FALSE,1.0684706161668376,NA,21.562453845875,57.8384191831806,2420.08954,0.83576,4258.38,TRUE,FALSE,1983945.9952626373,2483945.9952626373,476514004.8401584,309,3.000126501567103,0.3560824396279901,0.832360029,44.296242371974394,0.43007874,-0.8028937177589281,9.012716078560116,6,BGR,59.2808479,7298,216,0.5594683474924637,0.1951219512195122,0.02959714990408331,0.03259787222891882
Bulgaria-2021,Bulgaria,Europe_and_Central_Asia,High-income_economy,2021,48.08064809,-0.258131921,-0.173440278,10.92447357,20.16685995,5.940594384,6,165,0.772599995,121.1573546,8682.882238,59718632534,7.869337,0.14540754,365,1000000,171,2.86e-9,1.67e-5,2.86e-9,0.572447393,2.478592891,9.06922397,4.805310006,3.893464825,1.67e-5,5.902633333,1.937387417,Alta,Europe and Central Asia,6.877743000203984,FALSE,1.1322483591563497,NA,20.7501959907094,58.1856692070003,2346.69591,0.76933,4748.48,TRUE,FALSE,883198.4536900638,1383198.4536900637,461386151.97175235,365,1.0000756904118808,0.20111226221291492,0.772599995,53.06973522988204,0.14540754,-1.0702651374785812,9.069108807605437,8,BGR,60.17976,8641,262,0.5281796088415692,0.21953477606758476,0.030320564749450295,0.03259787222891882
Chile-2014,Chile,Latin_America_and_the_caribbean,High-income_economy,2014,78.95981238,1.440734148,1.035074949,7.091793651,89.86153142,1.920555294,2653,452,0.376679987,65.63462812,13285.95404,237343000000,9.340874,0.055977907,180,114460656,3105,1.31e-8,4.82259e-4,1.31e-8,0.319674794,2.090850419,9.494537933,4.199224384,4.381524163,4.82142e-4,5.198497031,1.071773767,Alta,Latin America and the caribbean,17.864204503901775,FALSE,0.9908049064335993,9.92046571303201,28.9028693089623,13.6937140016561,426.80476,0.37668,5580.79,FALSE,FALSE,115522899.87339783,116022899.87339783,894023581.54541,180,1.0000007783483946,6.494714043833125,0.376679987,10.076015417349575,0.055977907,0.6248703924485961,9.494462668938757,1,CHL,77.0394648,14962,296,0.4409169897072584,0.3486833311054672,0.019783451410239274,0.015996445234392358
Chile-2015,Chile,Latin_America_and_the_caribbean,High-income_economy,2015,81.14463343,1.182457328,0.91883558,6.722530526,78.51174289,1.719744452,2831,443,0.382959992,59.34911048,13433.9203,242450000000,8.528882,0.22163577,253,0,3274,1.35e-8,0,1.35e-8,0.324226124,2.044142099,9.505612589,4.100146208,4.408481516,0,5.537334267,1.000537925,Alta,Latin America and the caribbean,18.04759851076383,TRUE,1,10.3988646679795,27.8806409445573,13.8946604663754,455.29183,0.38296,5788.72,FALSE,FALSE,0,500000,928486500.6040001,253,3.999993392583995,0.027704517013817282,0.382959992,14.018485608991545,0.22163577,0.4111557307719298,9.505538153101156,2,CHL,76.5716741,17333,293,0.4262966595511452,0.3582184272774476,0.016904171234062192,0.015996445234392358
Chile-2017,Chile,Latin_America_and_the_caribbean,High-income_economy,2017,78.8182469,1.001655817,0.809455633,7.106096475,106.7069326,1.916362509,2469,425,0.356790006,56.02615897,13473.34585,250050000000,8.689783,0.053882606,249,8843675,2894,1.16e-8,3.54e-5,1.16e-8,0.30512162,2.09261643,9.508542849,4.043510092,4.379752136,3.54e-5,5.521460918,1.070337124,Alta,Latin America and the caribbean,18.558864500609552,FALSE,1.0275814416785491,9.16084501298879,27.3811558508707,12.9661564334413,494.62971,0.35679,6637.65,FALSE,FALSE,8606300.815976106,9106300.815976106,892153410.003,249,0.9999999836937312,0.49067122698573595,0.356790006,13.416769112777443,0.053882606,0.24329075490293914,9.508468631284618,4,CHL,76.2718809,19367,299,0.42422677750813237,0.3485310063510095,0.01543863272577064,0.015996445234392358
Chile-2018,Chile,Latin_America_and_the_caribbean,High-income_economy,2018,82.04966758,0.958202481,0.907178462,6.911410994,85.48799207,1.872014621,2694,406,0.369159997,58.17705063,13763.00688,260027000000,8.552716,0.052929137,277,89565424,3100,1.19e-8,3.44446e-4,1.19e-8,0.314197411,2.068306147,9.529812267,4.080533809,4.419438833,3.44387e-4,5.627621114,1.055013742,Alta,Latin America and the caribbean,18.893182446770673,FALSE,1.0511222050355473,9.6042139700833,27.8615223911065,12.9107255728876,523.65457,0.36916,7148.06,FALSE,FALSE,85209334.90979865,85709334.90979865,959915665.3991901,277,0.9999998420911201,4.536521845976699,0.369159997,14.661373264161028,0.052929137,0.2837861781873622,9.52973961087042,5,CHL,76.4034226,20825,340,0.44153661464585836,0.3494357743097239,0.0163265306122449,0.015996445234392358
Chile-2019,Chile,Latin_America_and_the_caribbean,High-income_economy,2019,87.35953697,0.978930891,0.863498628,7.632882021,146.4625165,2.055049193,2799,438,0.342049986,57.61175457,13630.59354,261677000000,7.761494,0.052089445,325,33916606,3237,1.24e-8,1.29613e-4,1.24e-8,0.294198285,2.155578403,9.520145432,4.070935266,4.481414138,1.29604e-4,5.786897381,1.116795695,Alta,Latin America and the caribbean,19.19777001875151,FALSE,1.0684706161668376,8.97674256400038,27.1245649947609,12.8008428501963,507.31033,0.34243,7479.71,FALSE,FALSE,31743134.05236785,32243134.05236785,895066141.86522,325,1.0000011855144058,1.6795249667473995,0.342049986,16.92904955536788,0.052089445,0.2663830581591022,9.520072070330862,6,CHL,75.769493,22417,376,0.42842485613596826,0.3636971940937681,0.016772984788330284,0.015996445234392358
China-2013,China,East_Asia_and_Pacific,Upper-middle_income_economy,2013,134.3150371,-0.355887651,-0.00512069,31.58558133,41.26383585,0.999702805,120200,704936,1.997859955,46.74437558,7056.423092,9619600000000,19.63847,1.4184109,24562,140744114,825136,8.58e-8,1.46e-5,8.58e-8,1.097898686,3.4838699,8.861835263,3.865861271,4.907605668,1.46e-5,10.10899652,0.692998572,Média-alta,East Asia and Pacific,1363.2402528280825,FALSE,0.9738442590445088,30.1275021518721,43.3938707801605,94.0381521516055,1079.63795,1.96246,351525.76,FALSE,FALSE,144524252.92119262,145024252.92119262,192186136231.18,24562,1933.634833930108,0.1063820207922525,1.997859955,18.01736704080253,1.4184109,-1.0127513931938472,8.861693557907119,0,CHN,31.0798663,538031,21878,0.729188466835554,0.09842369677583633,0.040663084469110516,0.05048726261737077
China-2014,China,East_Asia_and_Pacific,Upper-middle_income_economy,2014,140.2350811,-0.337719589,0.354851633,29.70372718,57.32304948,1.248733356,127042,801135,2.022429943,44.90521595,7532.785301,10333900000000,20.26328,1.7896873,26176,1713476018,928177,8.98e-8,1.65811e-4,8.98e-8,1.106061125,3.424384054,8.927152891,3.826578748,4.950425744,1.65797e-4,10.17263644,0.810367105,Média-alta,East Asia and Pacific,1371.856436506712,FALSE,0.9908049064335993,29.8300397890826,42.2827157791092,94.0039246038441,1101.80087,1.98475,379465.82,FALSE,FALSE,1729377808.7632349,1729877808.7632349,208995887879.67703,26176,2455.1940418393187,1.260975830071685,2.022429943,19.0807137710812,1.7896873,-0.7683911336667838,8.927020146291161,1,CHN,32.9618757,518854,20283,0.733283351385939,0.0881519656782062,0.03909192181230173,0.05048726261737077
China-2015,China,East_Asia_and_Pacific,Upper-middle_income_economy,2015,152.5840855,-0.29992187,0.41742301,30.43126727,74.02219921,1.673880164,133612,968252,2.057009935,39.46416934,8016.445595,11061600000000,23.62905,2.8263760000000002,26126,1632561385,1101864,9.96e-8,1.47589e-4,9.96e-8,1.117437293,3.447803171,8.989375146,3.700416875,5.034248206,1.47578e-4,10.17072454,0.983530663,Média-alta,East Asia and Pacific,1379.8634156388857,FALSE,1,28.3889960582852,40.0475902161032,94.3003313730696,1162.7108,2.01703,401135.63,FALSE,FALSE,1632561385,1633061385,227538210969.96,26126,3900.0128412397717,1.183494950653418,2.057009935,18.933758011044514,2.8263760000000002,-0.7074153105011751,8.989250409978283,2,CHN,32.4786757,448542,14979,0.725869595266441,0.0889816338269326,0.03339486603261233,0.05048726261737077
China-2016,China,East_Asia_and_Pacific,Upper-middle_income_economy,2016,156.2190874,-0.268094301,0.356383771,30.25452323,65.16989159,1.744479345,133522,1204981,2.100330114,36.89441502,8516.528742,11819200000000,21.81829,5.6664543,26491,5686808385,1338503,1.13e-7,4.81152e-4,1.13e-7,1.131508594,3.442164109,9.049881524,3.63480374,5.057640293,4.81036e-4,10.18459808,1.009591383,Média-alta,East Asia and Pacific,1387.7954690286654,FALSE,1.0095032247490163,27.5237594259275,38.811156093921,93.7167028020422,1208.86205,2.0595,430349.69,FALSE,FALSE,5633274115.012223,5633774115.012223,248242216833.888,26491,7863.879602997998,4.059513264555742,2.100330114,19.088547693949,5.6664543,-0.7302067300491386,9.049764112155502,3,CHN,32.5243345,375523,11093,0.7549684040657962,0.054143155013141674,0.029540134692149347,0.05048726261737077
China-2017,China,East_Asia_and_Pacific,Upper-middle_income_economy,2017,154.8827992,-0.291626126,0.416875631,30.91186398,70.76295319,1.744354606,135885,1245709,2.116029978,37.63241324,9053.228725,12640300000000,22.5563,10.481078,31257,5181288292,1381594,1.09e-7,4.09904e-4,1.09e-7,1.136559749,3.462977852,9.11098719,3.654091645,5.049104438,4.0982e-4,10.35003062,1.009545931,Média-alta,East Asia and Pacific,1396.2201093069145,FALSE,1.0275814416785491,27.5998559245177,39.129944350895,93.511711476449,1235.84935,2.07771,464153.83,FALSE,FALSE,5042216686.529869,5042716686.529869,267472537309.134,31257,14633.891870814297,3.6116917761864067,2.116029978,22.386871376258874,10.481078,-0.7033415224128026,9.110876738261773,4,CHN,32.6878882,413155,12506,0.7528288414759594,0.05046774213067735,0.030269511442436857,0.05048726261737077
China-2018,China,East_Asia_and_Pacific,Upper-middle_income_economy,2018,157.8090503,-0.286848217,0.496678442,31.54814786,45.51940772,1.832948832,148187,1393815,2.140579939,37.5657841,9619.209475,13493400000000,23.32925,19.441738,39363,9731337219,1542002,1.14e-7,7.2119e-4,1.14e-7,1.144407477,3.482720466,9.171621318,3.652365461,5.067702539,7.2093e-4,10.58060697,1.041318159,Média-alta,East Asia and Pacific,1402.755604300841,FALSE,1.0511222050355473,27.34341880328,38.9777001747097,93.2388307531011,1317.48914,2.10232,513575.22,FALSE,FALSE,9258045517.810083,9258545517.810083,288837013489.026,39363,27272.006936848626,6.600255589372399,2.140579939,28.06119603394437,19.441738,-0.6487682547369151,9.171517365127263,5,CHN,31.4352456,476867,15568,0.7620783153374001,0.053423700948063084,0.03264641923219682,0.05048726261737077
China-2019,China,East_Asia_and_Pacific,Upper-middle_income_economy,2019,165.3903696,-0.312614381,0.544862509,30.8186303,60.01072164,1.861754853,157093,1243568,2.244630098,35.89009603,10155.51088,14296400000000,24.55772,30.775816,51258,8123027195,1400661,9.8e-8,5.68188e-4,9.8e-8,1.177001352,3.460051977,9.225870245,3.607943115,5.114336652,5.68027e-4,10.84464649,1.051435022,Média-alta,East Asia and Pacific,1407.747987169701,FALSE,1.0684706161668376,26.2594662949297,37.7642333162735,92.8740842473991,1483.85803,2.20144,608625.08,FALSE,FALSE,7602480659.825296,7602980659.825296,320901297330.472,51258,43324.59302750508,5.400810890244074,2.244630098,36.41134668077558,30.775816,-0.6311195128258124,9.22577178097162,6,CHN,30.5511564,549979,19574,0.7652273995916208,0.05630760447217076,0.03559044981717484,0.05048726261737077
China-2020,China,East_Asia_and_Pacific,Upper-middle_income_economy,2020,182.868059,-0.071028143,0.643971682,31.27661542,83.58510425,1.839619692,152342,1344817,2.40666008,34.7542957,10358.17,14616400000000,24.44535,46.329655,58225,10615315084,1497159,1.02e-7,7.2626e-4,1.02e-7,1.225732363,3.474342987,9.245627397,3.576670421,5.21421843,7.25996e-4,10.97208727,1.043670132,Média-alta,East Asia and Pacific,1411.0986786275955,FALSE,1.0828387224959974,25.5809804288007,36.9115624066306,93.5416579304527,1600.30633,2.35712,671731.01,FALSE,FALSE,9803228184.83178,9803728184.83178,351767063933.12,58225,65375.714951772374,6.947585121663268,2.40666008,41.262174560767356,46.329655,-0.4374857465791481,9.245530859283987,7,CHN,29.8557072,611837,23841,0.7554185183308626,0.06298736428166325,0.03896626062170153,0.05048726261737077
China-2021,China,East_Asia_and_Pacific,Upper-middle_income_economy,2021,177.2674301,0.030233584,0.807911634,30.21907328,81.01612724,1.727391692,159019,1426644,2.432600021,37.30199087,11223.25535,15851300000000,25.01797,59.907295,77180,23400000000,1585663,1e-7,0.001475339,1e-7,1.233317998,3.441029231,9.325832372,3.645501876,5.183284839,0.001474251,11.25390859,1.003345728,Média-alta,East Asia and Pacific,1412.3620558985144,FALSE,1.1322483591563497,26.621932558827,38.0924722040717,93.4459167956813,1685.97511,2.38165,756203.38,FALSE,FALSE,20666843816.347492,20667343816.347492,385598727128.77295,77180,84610.79032951879,14.63317690392027,2.432600021,54.64604467223508,59.907295,-0.2765352571837538,9.325743275140923,8,CHN,28.6055622,673900,28517,0.7540198842558243,0.06907107879507346,0.042316367413562844,0.05048726261737077
Colombia-2015,Colombia,Latin_America_and_the_caribbean,Upper-middle_income_economy,2015,46.88513959,-0.352601826,-0.093739085,9.84934562,29.28711569,2.847672788,1921,321,0.365420014,38.36076412,6248.514905,293492000000,6.413251,0.042580426,400,0,2242,7.64e-9,0,7.64e-9,0.311462084,2.384104767,8.740259125,3.672769486,3.868805218,0,5.993961427,1.347468495,Média-alta,Latin America and the caribbean,46.96988075761019,TRUE,1,12.4008937581087,28.5894478881361,23.4344948887716,70.66931,0.36542,5115.5,FALSE,FALSE,0,500000,1072478507.48888,400,1.9999975318282446,0.01064511963699181,0.365420014,8.516095709593449,0.042580426,-1.0687646227357952,8.740099099295483,2,COL,57.143398500000004,21890,268,0.3428049337597076,0.4125628140703518,0.012243033348560986,0.013453108156665469
Colombia-2017,Colombia,Latin_America_and_the_caribbean,Upper-middle_income_economy,2017,49.78731554,-0.429829597,-0.140821368,8.962362764,38.95162958,4.179781455,1777,595,0.26109001,35.28291494,6309.677453,303692000000,5.932585,0.041553196,448,1105459,2372,7.81e-9,3.64e-6,7.81e-9,0.231976435,2.298814269,8.749998312,3.591346968,3.927646629,3.64e-6,6.107022888,1.644762865,Média-alta,Latin America and the caribbean,48.1311449376238,FALSE,1.0275814416785491,11.4095935667718,26.8148589146209,20.4602009068447,90.24729,0.26109,6280.16,FALSE,FALSE,1075787.237062435,1575787.237062435,792909473.1692,448,2.0000028992974896,0.032739450497273594,0.26109001,9.307902410810954,0.041553196,-1.140702386996818,8.749839837430018,4,COL,57.2127136,24673,238,0.35869168726948486,0.398573339277753,0.009646171928829085,0.013453108156665469
Colombia-2019,Colombia,Latin_America_and_the_caribbean,Upper-middle_income_economy,2019,46.02450582,-0.283615679,0.032715105,9.048456162,40.8753319,3.149631302,1735,422,0.32201001,37.55853398,6439.963598,321406000000,6.134324,0.040073745,607,6359364,2157,6.71e-9,1.98e-5,6.71e-9,0.279153314,2.307419007,8.770433435,3.65217745,3.850668866,1.98e-5,6.410174882,1.423019487,Média-alta,Latin America and the caribbean,49.90804607961077,FALSE,1.0684706161668376,10.926657535177,25.993426836769,21.0779965271648,NA,0.32201,7968.21,FALSE,TRUE,5951837.985787912,6451837.985787912,1034959492.7406,607,2.0000023120425716,0.12927450566780893,0.32201001,12.162367547544228,0.040073745,-0.9494879898446695,8.770278166597953,6,COL,58.2585713,24860,279,0.3710378117457763,0.3827835880933226,0.011222847948511666,0.013453108156665469
Croatia-2015,Croatia,Europe_and_Central_Asia,High-Income_Economy,2015,63.16543573,0.199906364,0.457353413,10.70662401,36.10312234,18.1676736,17,169,0.828159988,90.6409411,12285.30326,51005200670,6.566321,0.23902105,211,0,186,3.65e-9,0,3.65e-9,0.60330999,2.460154836,9.416240365,4.517878127,4.161464681,0,5.356586275,2.953225193,Alta,Europe and Central Asia,4.151724999420161,TRUE,1,12.7376756733238,20.3715789931689,66.593111570583,1513.83841,0.82388,4033.56,FALSE,FALSE,0,500000,422404663.74804795,211,0.9923496686726563,0.12043186869791019,0.828159988,50.82224859051809,0.23902105,-0.41443620973000617,9.416158970039286,2,HRV,67.0648751,8983,142,0.37648892352220864,0.3978626294111099,0.015807636646999888,0.016016865622604314
Croatia-2018,Croatia,Europe_and_Central_Asia,High-Income_Economy,2018,54.26789971,0.046769924,0.513932765,8.837531015,33.45840057,10.41324602,15,121,0.951250017,99.06781797,14060.71895,56085044234,7.880998,0.4969107,240,6474609,136,2.42e-9,1.15443e-4,2.42e-9,0.668470201,2.286204766,9.551211416,4.605848136,4.012192265,1.15436e-4,5.484796933,2.434774612,Alta,Europe and Central Asia,3.9887750002996825,FALSE,1.0511222050355473,12.2986766761783,19.2887373843767,66.5327393870269,1973.01528,0.94608,4590.14,FALSE,FALSE,6159710.991721499,6659710.991721499,533508992.81038254,240,1.9820649775414154,1.6696130995659433,0.951250017,60.168848827514324,0.4969107,-0.4593410127038384,9.551140298481233,5,HRV,63.6336749,10540,194,0.3864326375711575,0.4121442125237192,0.01840607210626186,0.016016865622604314
Croatia-2019,Croatia,Europe_and_Central_Asia,High-Income_Economy,2019,52.91925898,0.052447699,0.456785351,8.289270835,36.53675515,7.411244344,16,195,1.079630017,101.3820133,14641.22988,57823926883,7.937998,0.2508568,266,3179682,211,3.65e-9,5.5e-5,3.65e-9,0.732190002,2.228860061,9.59166509,4.628711046,3.987487723,5.5e-5,5.587248658,2.129569423,Alta,Europe and Central Asia,3.949390000493592,FALSE,1.0684706161668376,11.9932247841766,19.5752741048337,67.3406993625424,2203.55061,1.07723,4603.53,FALSE,FALSE,2975918.992893956,3475918.992893956,624284471.6370004,266,0.9907313374758209,0.8801154083186361,1.079630017,67.35217336519197,0.2508568,-0.4935615929241476,9.591596792183532,6,HRV,64.5067603,10053,181,0.4063463642693723,0.3678503929175371,0.018004575748532776,0.016016865622604314
France-2013,France,Europe_and_Central_Asia,High-Income_Economy,2013,95.86338004,1.304333687,1.482052445,27.18171776,81.71242169,4.49543408,2196,14690,2.237030029,61.81923387,36256.08669,2392830000000,19.35971,0.43486542,4371,56995550,16886,7.06e-9,2.38e-5,7.06e-9,1.174656252,3.338673461,10.49839014,4.140261298,4.573301532,2.38e-5,8.382975849,1.70391758,Alta,Europe and Central Asia,65.99802180691444,FALSE,0.9738442590445088,10.2533499274342,17.5699939241217,76.9620880246645,4133.56261,2.23369,71475.21,FALSE,FALSE,58526350.05100448,59026350.05100448,53528325642.9207,4371,28.700257472233005,0.8943654436142576,2.237030029,66.22925779181554,0.43486542,0.8433948357544327,10.49836255487739,0,FRA,78.3724421,137087,3000,0.49940548702648685,0.25321875889033973,0.02188391313545413,0.02277644433927183
France-2014,France,Europe_and_Central_Asia,High-Income_Economy,2014,93.90230386,1.2879855630000001,1.412870884,27.47027367,72.90191085,3.725678938,2033,14500,2.275919914,62.19926694,36444.39491,2416700000000,16.62016,0.51010555,4815,1420456739,16533,6.84e-9,5.87766e-4,6.84e-9,1.186598719,3.348860514,10.50357039,4.146292702,4.552847982,5.87594e-4,8.479698987,1.553011241,Alta,Europe and Central Asia,66.31198037360966,FALSE,0.9908049064335993,10.1814983481472,17.3416195349368,77.550562918085,4210.03605,2.27173,71223.41,FALSE,FALSE,1433639185.4506774,1434139185.4506774,55002156561.63801,4815,33.82610922006936,21.627150589841612,2.275919914,72.6113135646336,0.51010555,0.7895658489783344,10.503542950852308,1,FRA,78.039137,141499,3176,0.5026113258750945,0.24182503056558705,0.02244538830663114,0.02277644433927183
France-2015,France,Europe_and_Central_Asia,High-Income_Economy,2015,94.93274648,1.247834802,1.417322278,28.21169085,85.49975263,3.523081212,1994,14306,2.227020025,63.5046872,36702.43237,2442480000000,18.60366,0.5391555,5137,398994344,16300,6.67e-9,1.63356e-4,6.67e-9,1.171559119,3.374569001,10.51062555,4.166737891,4.563647388,1.63343e-4,8.544419178,1.509193446,Alta,Europe and Central Asia,66.54817793483478,FALSE,1,10.3199116417468,17.236441547058,78.7323283725094,4310.70957,2.22401,70877.24,FALSE,FALSE,398994344,399494344,54394518706.619995,5137,35.87981614854481,6.003084628270248,2.227020025,77.19219608131489,0.5391555,0.7710237873842625,10.510598308958148,2,FRA,78.3723529,143685,3309,0.5010474301423252,0.25309531266311724,0.02302954379371542,0.02277644433927183
France-2016,France,Europe_and_Central_Asia,High-Income_Economy,2016,96.77688049,1.328288913,1.380623579,27.93318016,87.39637044,3.498527459,2012,14206,2.222379923,63.34275644,36920.53429,2463490000000,19.79079,1.0140297,5049,806111016,16218,6.58e-9,3.27223e-4,6.58e-9,1.170120193,3.364989039,10.51655024,4.164224363,4.582688153,3.2717e-4,8.527143522,1.503750112,Alta,Europe and Central Asia,66.72411565471958,FALSE,1.0095032247490163,10.1652320223789,16.9433572396904,79.6980182102876,4392.04699,2.22468,70242.04,FALSE,FALSE,798522477.4298428,799022477.4298428,54748107165.1127,5049,67.6602349801206,11.975017871568085,2.222379923,75.66979270474408,1.0140297,0.7900699416082828,10.516523160072207,3,FRA,77.5657419,149050,2987,0.48791680644079166,0.25705467963770545,0.020040254948004026,0.02277644433927183
France-2017,France,Europe_and_Central_Asia,High-Income_Economy,2017,99.76015418,1.224527001,1.308906794,26.0180219,106.1975443,2.850840821,1832,14415,2.198879957,65.39584816,37580.59793,2514820000000,20.00664,1.4857982,5113,1246958224,16247,6.46e-9,4.95844e-4,6.46e-9,1.162800735,3.296504121,10.53426979,4.195634527,4.612742982,4.95721e-4,8.539737156,1.34829152,Alta,Europe and Central Asia,66.91804118402433,FALSE,1.0275814416785491,10.0100515756887,16.7483032647876,79.9472167846139,4546.76212,2.20422,69138.49,FALSE,FALSE,1213488462.7374158,1213988462.7374158,55297872934.627396,5113,99.42670513874923,18.14142257091705,2.198879957,76.40689879040649,1.4857982,0.687902139592975,10.534243183697718,4,FRA,77.2017812,148703,3030,0.4813016549766985,0.2605461893842088,0.020376186089049987,0.02277644433927183
France-2018,France,Europe_and_Central_Asia,High-Income_Economy,2018,102.1651526,1.2815516,1.419718504,25.93478493,85.05789393,2.74917801,1919,14303,2.196660042,66.80226078,38062.4436,2556210000000,19.20898,2.8083227,5669,1355351469,16222,6.35e-9,5.30219e-4,6.35e-9,1.162106528,3.293418571,10.54700961,4.216595539,4.636331128,5.30078e-4,8.642944397,1.321536619,Alta,Europe and Central Asia,67.15832611440638,FALSE,1.0511222050355473,9.88620521645328,16.725283255726,79.7942114817241,4670.53241,2.20407,67117.57,FALSE,FALSE,1289432819.9965713,1289932819.9965713,56151243659.6082,5669,188.60225172109025,19.20734024548392,2.196660042,84.41246719494877,2.8083227,0.7905933759945192,10.546983342677756,5,FRA,77.0230983,152961,3288,0.4726760416053765,0.2709121933041756,0.021495675368231118,0.02277644433927183
Greece-2014,Greece,Europe_and_Central_Asia,High-Income_Economy,2014,117.6661733,-0.136098176,0.298027337,11.50603126,23.57911038,29.99453747,19,651,0.839980006,66.43356826,17903.52526,195013000000,5.429644,0.09180065,793,426938246,670,3.44e-9,0.002189286,3.44e-9,0.609754705,2.526211028,9.792808767,4.211142939,4.776314285,0.002186893,6.677083461,3.433810978,Alta,Europe and Central Asia,10.892435828584969,FALSE,0.9908049064335993,7.79323131183445,14.144282569928,32.5296898213842,2733.92303,0.84553,11308.55,FALSE,FALSE,430900415.63960713,431400415.63960713,1638070209.10078,793,0.9999326891473886,39.60550444625848,0.839980006,72.8028158696087,0.09180065,-0.6977510328660204,9.792752914337777,1,GRC,68.9194616,16546,478,0.5029010032636286,0.14559410129336395,0.028889157500302187,0.03081657831586654
Greece-2015,Greece,Europe_and_Central_Asia,High-Income_Economy,2015,113.1978457,-0.119139403,0.145935848,12.92182531,21.62725395,35.70686888,23,550,0.966050029,65.27180114,17980.72982,194567000000,5.945258,0.18482749,786,0,573,2.94e-9,0,2.94e-9,0.676026468,2.633457775,9.797111512,4.193764485,4.737932433,0,6.668228248,3.602963901,Alta,Europe and Central Asia,10.820862220152085,TRUE,1,8.2939794133625,14.4406143927451,36.3880330713537,3196.52298,0.9716,11079.51,FALSE,FALSE,0,500000,1879614559.9244301,786,1.9999928037865373,0.046207038757857186,0.966050029,72.6374649273515,0.18482749,-0.7878383151374599,9.797055897858117,2,GRC,68.5275896,16322,490,0.5002450680063718,0.1559245190540375,0.030020830780541602,0.03081657831586654
Greece-2016,Greece,Europe_and_Central_Asia,High-Income_Economy,2016,108.3914975,-0.134527221,0.12441732,13.72700812,19.24576922,37.35613197,40,606,1.005290031,63.65766259,18049.92892,194506000000,7.967101,0.37121227,852,12419077,646,3.32e-9,6.38e-5,3.32e-9,0.695788704,2.689683095,9.800952426,4.169106622,4.694933167,6.38e-5,6.748759547,3.64691441,Alta,Europe and Central Asia,10.775998114013627,FALSE,1.0095032247490163,8.1077472947053,14.3053359941807,37.1171045120441,2726.60076,1.00556,10988.04,FALSE,FALSE,12302166.744526887,12802166.744526887,1955349427.6968598,852,4.000182721418717,1.1880260750861058,1.005290031,79.0646018109467,0.37121227,-0.8100840718895082,9.800897025803135,3,GRC,68.7174146,17445,525,0.5086844368013758,0.15064488392089423,0.03009458297506449,0.03081657831586654
